id,age,race_raw,sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_degree,two_year_recid,race
3938,33,Caucasian,1,0,0,0,3,1,0,0
3939,26,African-American,1,1,0,0,3,1,1,1
3941,37,Caucasian,1,0,0,0,0,0,0,0
3942,38,African-American,1,0,0,0,1,1,1,1
3946,27,African-American,1,0,0,0,1,1,1,1
3948,21,African-American,1,1,0,0,1,1,0,1
3950,38,Caucasian,1,0,0,0,3,1,1,0
3952,37,Caucasian,1,0,0,0,0,0,0,0
3958,44,Caucasian,1,0,0,0,0,1,0,0
3960,30,African-American,1,0,0,0,0,1,0,1
3963,49,Caucasian,1,0,0,0,1,1,0,0
3965,67,Caucasian,1,0,0,0,0,0,0,0
3966,59,African-American,1,0,0,0,14,1,1,1
3969,21,African-American,1,1,0,0,1,1,1,1
3972,31,Caucasian,1,0,0,0,6,0,0,0
3973,50,Caucasian,0,0,0,0,2,1,1,0
3974,30,African-American,1,0,0,0,7,1,0,1
3975,28,Caucasian,1,0,0,0,1,0,0,0
3976,48,African-American,1,0,0,0,7,1,1,1
3977,55,Caucasian,1,0,0,0,0,0,0,0
3979,42,Caucasian,1,0,0,0,0,0,0,0
3980,34,African-American,1,0,0,0,0,0,1,1
3981,43,African-American,1,0,0,0,4,0,1,1
3982,44,African-American,1,0,0,0,0,1,0,1
3987,25,Caucasian,1,0,0,0,2,1,1,0
3988,32,African-American,0,0,0,0,0,0,1,1
3995,24,African-American,1,0,0,0,1,1,1,1
3997,34,African-American,1,0,0,0,0,1,1,1
3998,48,African-American,1,0,0,0,2,1,1,1
3999,41,African-American,1,0,0,0,1,1,0,1
4000,26,African-American,1,0,0,1,12,0,1,1
4001,42,African-American,1,0,0,0,0,1,1,1
4002,29,African-American,1,0,0,0,0,0,0,1
4003,26,Caucasian,1,0,0,0,0,0,0,0
4004,27,African-American,0,0,0,0,1,1,0,1
4005,35,Caucasian,1,0,0,0,4,0,0,0
4006,54,Caucasian,1,0,0,0,1,1,0,0
4010,20,African-American,1,0,0,0,0,1,0,1
4011,27,Caucasian,1,0,0,0,0,1,0,0
4012,21,African-American,1,0,0,0,1,1,0,1
4013,27,Caucasian,1,0,1,1,7,0,1,0
4014,34,African-American,1,1,0,0,11,1,1,1
4018,54,African-American,1,0,0,0,0,0,0,1
4021,39,African-American,1,0,0,0,1,1,0,1
4023,33,Caucasian,0,0,0,0,0,0,0,0
4028,35,African-American,0,0,0,0,0,0,0,1
4031,53,African-American,1,0,0,0,0,0,0,1
4032,28,Caucasian,1,0,0,1,2,0,0,0
4033,26,African-American,1,0,0,0,0,1,0,1
4036,31,African-American,1,0,1,0,3,1,0,1
4037,24,Caucasian,1,0,0,0,3,0,1,0
4038,45,Caucasian,1,0,0,0,19,1,1,0
4041,28,African-American,1,0,0,0,1,1,0,1
4045,45,Caucasian,0,0,0,0,1,1,1,0
4048,33,Caucasian,1,0,0,0,3,1,1,0
4049,23,Caucasian,1,0,0,4,4,1,1,0
4052,36,African-American,1,0,0,0,6,1,0,1
4054,22,African-American,1,0,0,0,0,1,0,1
4059,28,African-American,1,0,0,0,2,1,1,1
4060,37,African-American,1,0,0,0,3,0,0,1
4061,52,Caucasian,0,0,0,0,0,0,0,0
4062,26,Caucasian,1,0,0,0,0,1,0,0
4063,28,Caucasian,1,0,0,0,4,1,1,0
4064,33,Caucasian,0,0,0,0,2,1,0,0
4065,23,Caucasian,1,0,0,1,3,1,1,0
4067,31,Caucasian,1,0,0,1,3,0,1,0
4068,55,Caucasian,0,0,0,0,0,0,0,0
4069,24,Caucasian,1,0,0,2,3,1,1,0
4070,37,African-American,1,0,0,0,2,0,0,1
4072,41,African-American,1,0,0,0,0,1,0,1
4073,26,Caucasian,1,0,0,0,0,0,0,0
4075,41,African-American,1,0,0,0,13,1,0,1
4076,33,African-American,1,0,0,0,6,1,0,1
4080,23,African-American,1,0,0,0,0,1,0,1
4081,27,Caucasian,1,0,0,0,1,1,0,0
4082,24,Caucasian,1,0,0,0,0,1,1,0
4084,30,African-American,1,0,1,0,10,1,0,1
4085,55,Caucasian,1,0,0,0,1,1,0,0
4086,26,African-American,1,0,0,0,13,0,1,1
4088,35,African-American,1,0,0,0,0,1,0,1
4099,20,African-American,1,0,0,0,1,0,0,1
4100,24,Caucasian,1,0,0,0,3,0,1,0
4101,31,African-American,1,0,2,0,8,0,1,1
4104,55,African-American,1,0,0,0,0,1,1,1
4105,33,Caucasian,1,0,0,0,7,1,1,0
4106,44,Caucasian,1,0,0,0,6,1,1,0
4108,41,African-American,1,0,0,0,25,1,1,1
4111,56,African-American,1,0,0,0,9,0,0,1
4112,21,African-American,1,0,0,0,1,1,0,1
4117,48,Caucasian,0,0,0,0,1,0,0,0
4119,56,Caucasian,1,0,0,0,7,1,1,0
4120,39,Caucasian,1,0,0,0,2,0,0,0
4122,25,Caucasian,0,0,0,0,0,1,0,0
4125,28,African-American,0,0,0,0,3,1,0,1
4126,30,African-American,1,0,0,0,0,1,1,1
4127,19,African-American,0,0,0,0,0,0,1,1
4128,20,African-American,1,0,0,0,0,0,1,1
4130,57,Caucasian,1,0,0,0,0,1,0,0
4134,51,African-American,1,0,0,0,8,0,1,1
4135,27,African-American,1,0,0,0,5,1,1,1
4136,26,African-American,1,0,0,2,0,1,0,1
4137,23,Caucasian,1,0,0,0,3,0,1,0
4139,35,African-American,1,0,1,0,14,0,1,1
4141,37,African-American,1,0,0,0,5,1,0,1
4143,48,African-American,1,0,0,0,0,1,0,1
4144,21,African-American,1,0,0,1,0,1,0,1
4154,52,African-American,1,0,0,0,1,0,0,1
4157,22,African-American,1,0,0,0,0,1,1,1
4159,41,Caucasian,1,0,0,0,1,1,1,0
4160,25,Caucasian,0,0,0,0,1,0,1,0
4161,54,African-American,1,0,0,0,0,0,1,1
4162,25,African-American,1,4,0,0,13,1,1,1
4164,40,Caucasian,0,0,0,0,4,1,0,0
4165,22,African-American,1,0,0,0,0,1,0,1
4168,50,Caucasian,1,0,0,0,10,1,0,0
4169,35,Caucasian,1,0,0,0,2,0,0,0
4170,28,Caucasian,1,0,0,0,7,1,1,0
4171,21,African-American,1,0,0,0,0,1,0,1
4178,27,Caucasian,1,0,0,0,0,1,0,0
4179,22,African-American,1,0,0,0,0,1,1,1
4182,32,Caucasian,1,0,0,0,0,1,0,0
4183,59,Caucasian,1,0,0,0,0,1,0,0
4186,59,Caucasian,1,0,0,0,0,1,0,0
4187,44,Caucasian,0,0,0,0,1,1,1,0
4189,26,African-American,1,0,1,1,9,0,1,1
4190,30,African-American,1,0,1,0,9,1,1,1
4192,25,African-American,1,0,1,1,3,0,1,1
4195,31,African-American,0,0,0,0,0,0,1,1
4196,32,African-American,0,0,0,0,0,1,0,1
4198,37,African-American,1,0,0,0,22,1,1,1
4199,22,Caucasian,1,1,0,0,2,1,0,0
4202,38,African-American,1,0,0,0,8,0,1,1
4203,34,Caucasian,1,0,0,0,2,1,0,0
4204,30,African-American,1,0,1,0,7,1,0,1
4205,38,Caucasian,0,0,0,0,0,1,1,0
4207,36,African-American,1,0,0,0,10,1,1,1
4217,35,Caucasian,1,0,0,0,2,1,1,0
4219,35,African-American,1,0,0,0,0,1,0,1
4223,30,African-American,0,0,0,0,9,1,1,1
4225,34,African-American,1,0,0,0,16,1,1,1
4226,31,Caucasian,1,0,0,0,3,1,1,0
4228,31,Caucasian,1,0,1,1,4,1,1,0
4229,22,Caucasian,1,0,1,1,2,1,1,0
4232,36,African-American,1,0,0,0,5,0,1,1
4233,39,African-American,1,0,0,0,2,0,0,1
4235,51,African-American,1,0,0,0,9,1,1,1
4236,35,African-American,1,0,0,0,7,1,1,1
4245,37,African-American,1,0,0,0,0,0,0,1
4247,25,African-American,1,0,0,2,3,0,0,1
4250,27,African-American,0,0,0,0,0,1,0,1
4252,47,Caucasian,1,0,0,0,2,0,0,0
4254,46,African-American,1,0,0,0,12,0,0,1
4255,27,Caucasian,1,0,0,0,0,1,0,0
4256,34,African-American,1,0,0,0,0,1,1,1
4258,25,Caucasian,1,0,0,0,0,0,0,0
4260,26,African-American,1,0,1,0,5,0,0,1
4262,25,African-American,1,0,0,0,1,1,1,1
4265,60,African-American,1,0,0,0,9,1,0,1
4269,30,African-American,1,0,0,0,12,1,1,1
4270,21,African-American,1,0,0,0,0,1,0,1
4274,25,African-American,1,0,0,0,4,1,1,1
4276,21,African-American,1,0,0,0,0,1,1,1
4281,29,African-American,1,0,0,0,4,0,0,1
4288,51,Caucasian,1,0,0,0,2,1,0,0
4290,29,African-American,1,0,0,0,1,0,0,1
4297,20,Caucasian,1,0,0,0,0,1,1,0
4300,53,Caucasian,1,0,0,0,1,1,0,0
4303,25,African-American,1,0,0,0,5,1,0,1
4306,22,African-American,1,0,1,1,3,1,1,1
4307,21,African-American,1,0,0,0,1,1,0,1
4310,21,Caucasian,1,0,0,0,1,1,1,0
4311,27,African-American,1,2,0,0,6,0,1,1
4314,28,African-American,1,0,1,0,14,0,1,1
4315,49,African-American,1,0,0,0,6,0,1,1
4316,52,African-American,1,0,0,0,7,1,1,1
4317,25,African-American,1,0,0,0,1,0,0,1
4319,56,Caucasian,1,0,0,0,2,1,0,0
4320,34,African-American,1,0,0,0,22,1,0,1
4323,23,African-American,1,0,0,0,1,0,1,1
4324,22,Caucasian,1,0,0,2,0,1,0,0
4328,23,African-American,1,0,0,0,0,1,1,1
4329,30,African-American,1,0,0,0,4,0,0,1
4330,42,African-American,1,0,0,0,1,0,1,1
4331,50,African-American,1,0,0,2,24,0,1,1
4335,37,African-American,1,0,0,0,0,1,0,1
4336,23,African-American,1,0,0,0,1,1,0,1
4337,41,Caucasian,1,0,0,0,0,1,0,0
4338,50,African-American,1,1,0,0,5,1,0,1
4340,26,African-American,1,0,0,0,2,1,1,1
4342,23,African-American,1,0,0,0,2,1,1,1
4346,55,Caucasian,1,0,0,0,1,1,1,0
4348,24,African-American,1,0,0,0,0,1,1,1
4353,33,Caucasian,1,0,1,0,5,0,1,0
4356,23,Caucasian,1,0,0,0,0,1,0,0
4357,37,African-American,1,0,0,0,1,0,1,1
4360,51,Caucasian,1,0,0,0,0,0,0,0
4367,35,African-American,0,0,0,0,3,0,1,1
4370,29,African-American,1,0,0,0,2,1,0,1
4371,57,Caucasian,1,0,0,0,0,0,0,0
4372,20,African-American,1,0,1,2,1,0,1,1
4377,23,African-American,1,0,0,0,3,1,1,1
4378,36,Caucasian,1,0,0,0,9,0,1,0
4381,55,Caucasian,1,0,0,0,1,0,0,0
4383,53,African-American,1,0,0,0,18,0,1,1
4384,21,African-American,1,0,0,0,1,1,1,1
4385,27,African-American,1,0,0,0,3,0,1,1
4387,28,African-American,1,0,1,0,6,1,1,1
4388,26,Caucasian,1,0,0,0,1,1,1,0
4389,25,Caucasian,1,0,0,0,1,1,0,0
4390,66,Caucasian,1,0,0,0,0,1,0,0
4391,28,African-American,1,0,0,0,3,0,0,1
4394,24,African-American,1,0,0,0,0,0,0,1
4396,60,Caucasian,1,0,0,0,18,0,1,0
4397,37,African-American,1,0,0,0,2,1,1,1
4400,73,Caucasian,1,0,0,0,0,0,0,0
4401,44,African-American,1,0,0,0,0,1,0,1
4403,40,African-American,1,0,0,0,6,1,0,1
4407,56,Caucasian,1,0,0,0,0,0,1,0
4408,42,African-American,1,0,0,0,3,1,0,1
4411,50,Caucasian,1,0,0,0,1,1,0,0
4414,34,Caucasian,1,0,0,0,0,0,0,0
4415,47,African-American,1,0,0,0,1,0,1,1
4416,58,Caucasian,1,0,0,0,3,1,0,0
4418,48,Caucasian,1,0,0,0,3,1,0,0
4419,20,Caucasian,0,0,0,0,0,1,0,0
4421,53,African-American,0,0,0,0,10,1,1,1
4422,29,African-American,1,0,0,0,0,1,0,1
4426,43,Caucasian,0,0,0,0,0,0,0,0
4431,53,Caucasian,1,0,0,0,1,0,1,0
4432,22,Caucasian,1,0,0,3,0,0,0,0
4434,26,Caucasian,1,0,0,0,9,0,1,0
4436,23,African-American,1,0,0,0,4,1,1,1
4437,71,Caucasian,1,0,0,0,1,0,0,0
4438,61,Caucasian,0,0,0,0,0,0,0,0
4439,22,Caucasian,0,0,0,0,2,0,0,0
4441,54,Caucasian,0,0,0,0,1,0,0,0
4442,24,Caucasian,1,0,2,0,6,1,0,0
4443,28,Caucasian,0,0,0,0,0,1,0,0
4444,25,Caucasian,0,0,0,0,2,1,0,0
4445,22,African-American,0,0,0,0,1,1,0,1
4447,24,African-American,1,0,0,0,2,1,1,1
4448,35,African-American,1,0,0,0,0,1,0,1
4450,21,African-American,1,0,0,0,0,1,0,1
4451,49,Caucasian,1,0,0,0,1,0,0,0
4452,26,African-American,1,0,0,0,6,1,1,1
4453,30,African-American,1,0,1,0,7,1,1,1
4457,30,African-American,1,0,0,0,5,1,1,1
4461,64,Caucasian,1,0,0,0,8,1,0,0
4463,45,Caucasian,0,0,1,0,7,1,1,0
4464,37,African-American,1,0,0,0,3,0,0,1
4466,34,African-American,0,0,0,0,1,1,1,1
4469,58,Caucasian,1,0,0,0,0,0,0,0
4471,27,Caucasian,1,0,0,0,0,1,0,0
4473,30,African-American,1,0,0,0,0,0,1,1
4475,25,African-American,1,0,0,2,0,0,0,1
4476,60,African-American,1,0,0,0,19,1,1,1
4478,56,African-American,1,0,0,0,24,1,0,1
4479,33,African-American,1,0,0,0,2,0,0,1
4480,25,Caucasian,1,0,1,0,9,1,1,0
4483,32,African-American,1,0,0,0,6,1,1,1
4485,24,African-American,1,0,0,0,3,1,1,1
4486,23,Caucasian,1,0,1,0,2,1,1,0
4491,25,African-American,1,0,0,0,1,1,1,1
4492,20,African-American,0,0,0,0,0,1,0,1
4493,32,African-American,1,0,0,4,9,1,0,1
4494,49,African-American,0,0,0,0,0,1,0,1
4495,22,African-American,1,0,0,0,1,1,0,1
4496,24,African-American,1,0,0,0,0,1,0,1
4498,26,Caucasian,1,0,0,0,10,1,1,0
4503,29,African-American,1,0,0,0,1,0,1,1
4505,22,Caucasian,1,0,0,0,0,1,0,0
4508,26,African-American,0,0,0,0,3,1,0,1
4509,21,African-American,1,0,0,0,0,1,1,1
4510,54,Caucasian,1,0,0,0,2,0,0,0
4511,59,African-American,1,0,0,0,1,1,0,1
4512,22,African-American,1,0,0,1,0,1,1,1
4514,64,African-American,1,0,0,0,20,1,0,1
4516,45,Caucasian,1,0,0,0,1,0,1,0
4517,22,African-American,0,0,0,0,0,1,0,1
4518,24,African-American,1,0,0,0,5,1,1,1
4520,30,African-American,0,0,0,0,3,1,1,1
4521,27,Caucasian,0,0,0,0,0,1,0,0
4524,20,Caucasian,1,0,0,2,0,1,0,0
4526,28,Caucasian,1,0,0,0,5,1,1,0
4533,23,Caucasian,1,0,0,1,3,1,1,0
4534,32,African-American,0,0,0,0,0,0,0,1
4536,44,Caucasian,0,0,0,0,1,1,0,0
4537,41,African-American,1,0,0,0,8,1,0,1
4541,30,Caucasian,1,0,0,0,3,1,0,0
4544,27,African-American,1,0,0,0,2,0,1,1
4546,32,African-American,1,0,0,0,0,1,1,1
4550,40,African-American,1,0,1,1,24,0,1,1
4556,33,African-American,0,0,0,0,3,0,0,1
4558,33,Caucasian,1,0,0,0,0,1,0,0
4562,28,African-American,1,0,0,0,9,0,0,1
4563,25,African-American,0,0,0,0,0,1,1,1
4566,30,African-American,0,0,0,0,1,0,0,1
4567,47,African-American,0,0,0,0,0,0,0,1
4568,24,Caucasian,1,0,0,0,0,1,1,0
4574,31,Caucasian,1,0,0,0,9,1,1,0
4579,52,African-American,1,0,0,0,0,1,1,1
4580,25,African-American,1,0,0,1,5,1,1,1
4582,46,African-American,0,0,0,0,7,0,0,1
4584,62,Caucasian,1,0,0,0,3,0,0,0
4587,36,Caucasian,1,0,0,0,0,0,1,0
4588,24,African-American,1,0,0,1,2,1,1,1
4591,25,Caucasian,1,0,2,1,9,1,0,0
4592,21,African-American,1,0,0,1,0,0,1,1
4595,29,African-American,1,0,0,0,5,1,1,1
4596,52,African-American,1,0,0,0,0,0,1,1
4598,29,African-American,1,0,0,0,5,1,0,1
4599,59,African-American,1,0,0,0,13,1,1,1
4603,39,African-American,1,0,0,0,2,1,0,1
4608,20,African-American,1,0,1,1,1,1,1,1
4609,50,Caucasian,1,0,0,0,0,0,0,0
4610,27,African-American,1,0,0,0,7,1,1,1
4611,27,African-American,1,0,0,0,0,0,0,1
4612,31,Caucasian,1,0,0,0,4,1,1,0
4615,24,African-American,0,0,0,0,2,0,0,1
4616,24,African-American,1,0,0,0,4,1,1,1
4617,30,Caucasian,1,0,0,0,0,0,1,0
4620,41,Caucasian,1,0,0,0,0,1,0,0
4624,32,African-American,1,0,0,0,2,1,1,1
4627,69,Caucasian,1,0,0,0,0,0,1,0
4628,25,Caucasian,1,0,0,0,1,1,0,0
4629,55,Caucasian,1,0,0,0,0,0,1,0
4631,28,African-American,1,1,0,0,7,1,1,1
4634,27,Caucasian,1,0,0,0,0,0,1,0
4636,20,African-American,0,0,0,0,1,1,1,1
4637,36,African-American,1,0,0,0,2,1,1,1
4640,25,African-American,1,0,1,1,10,1,1,1
4641,35,Caucasian,0,0,0,0,1,0,0,0
4643,32,African-American,1,0,1,3,12,0,1,1
4647,21,Caucasian,1,0,0,1,1,0,0,0
4648,41,Caucasian,1,0,0,0,1,1,0,0
4651,38,African-American,1,0,0,0,0,1,0,1
4652,21,African-American,1,0,0,0,1,1,1,1
4657,35,Caucasian,1,0,0,0,2,0,1,0
4658,34,African-American,1,0,0,0,5,0,0,1
4659,52,Caucasian,1,0,0,0,0,0,0,0
4660,21,African-American,1,0,0,0,0,1,0,1
4661,43,African-American,1,0,0,0,8,0,0,1
4662,32,Caucasian,0,0,0,0,0,1,0,0
4663,49,Caucasian,1,0,0,0,5,1,1,0
4665,21,African-American,0,0,0,0,0,0,0,1
4667,28,African-American,1,0,0,0,5,1,1,1
4668,65,Caucasian,0,0,0,0,1,1,0,0
4670,27,Caucasian,0,0,0,0,0,0,0,0
4672,48,Caucasian,1,0,0,0,20,1,1,0
4674,20,African-American,1,0,0,0,0,0,1,1
4678,63,African-American,1,0,0,0,6,1,0,1
4679,40,Caucasian,1,0,0,0,0,0,0,0
4681,21,African-American,1,0,0,0,1,1,1,1
4682,27,Caucasian,1,0,0,0,1,0,0,0
4684,35,Caucasian,1,0,0,0,0,0,1,0
4686,50,African-American,0,0,0,0,0,0,0,1
4692,47,Caucasian,1,0,0,0,0,0,0,0
4694,44,Caucasian,1,0,0,0,2,0,0,0
4697,23,African-American,1,0,0,0,0,0,0,1
4698,54,African-American,1,0,0,0,10,1,0,1
4701,38,Caucasian,1,0,0,0,17,1,0,0
4704,44,Caucasian,1,0,0,0,2,1,1,0
4705,52,African-American,1,0,0,0,3,0,1,1
4706,52,Caucasian,0,0,0,0,0,1,1,0
4707,21,African-American,1,0,0,0,0,0,1,1
4710,30,Caucasian,0,0,0,0,9,1,1,0
4712,56,African-American,1,0,0,0,6,1,0,1
4715,35,African-American,1,0,0,0,12,1,1,1
4718,39,Caucasian,1,0,0,0,1,1,0,0
4719,29,Caucasian,1,0,0,0,0,0,0,0
4721,23,African-American,1,0,0,0,2,1,1,1
4722,26,Caucasian,1,0,0,0,0,0,0,0
4724,64,African-American,0,0,0,0,1,0,1,1
4730,20,Caucasian,1,0,0,2,1,1,1,0
4731,21,African-American,1,0,0,0,0,1,1,1
4732,21,African-American,1,0,0,0,0,1,0,1
4735,23,African-American,1,0,0,0,0,1,0,1
4737,46,African-American,1,0,0,0,3,1,0,1
4739,25,African-American,1,0,13,1,21,1,1,1
4748,30,African-American,0,0,0,0,0,0,0,1
4749,47,Caucasian,1,0,0,0,1,1,0,0
4750,30,Caucasian,1,0,0,0,4,1,0,0
4754,47,African-American,1,0,0,0,1,1,0,1
4757,39,African-American,1,0,0,0,1,1,1,1
4763,24,Caucasian,1,0,0,2,1,1,0,0
4765,45,Caucasian,1,0,0,0,3,1,0,0
4766,26,Caucasian,1,0,0,0,2,1,1,0
4767,39,Caucasian,1,0,0,0,3,1,0,0
4769,40,Caucasian,1,0,0,0,1,1,0,0
4772,24,African-American,1,0,0,0,0,1,0,1
4773,23,African-American,1,0,0,1,1,1,0,1
4774,61,Caucasian,1,0,0,0,0,0,0,0
4775,42,Caucasian,1,0,0,0,3,1,1,0
4776,38,African-American,1,0,0,0,3,1,1,1
4778,67,Caucasian,1,0,0,0,0,1,1,0
4780,23,Caucasian,1,0,0,0,2,1,0,0
4783,31,Caucasian,1,0,0,0,1,1,1,0
4784,40,African-American,1,1,0,0,15,1,0,1
4787,44,African-American,1,0,0,0,0,1,0,1
4789,37,African-American,1,0,0,0,10,1,1,1
4792,22,African-American,0,0,1,0,3,0,0,1
4793,31,Caucasian,1,0,0,0,6,0,1,0
4794,28,African-American,1,0,0,0,9,1,1,1
4797,33,Caucasian,1,0,0,0,9,1,0,0
4800,30,African-American,0,0,3,2,10,1,1,1
4805,35,African-American,1,0,0,0,0,1,1,1
4808,57,African-American,1,0,0,0,23,1,1,1
4809,39,Caucasian,0,0,0,0,8,1,1,0
4811,65,Caucasian,1,0,0,0,3,1,0,0
4812,22,Caucasian,0,0,0,0,0,0,0,0
4815,35,African-American,0,0,0,0,2,1,0,1
4817,29,African-American,1,0,1,0,2,0,1,1
4820,62,African-American,1,0,0,0,13,1,1,1
4825,22,African-American,1,0,0,0,0,0,1,1
4827,56,African-American,0,0,0,0,1,1,0,1
4828,25,Caucasian,1,0,0,0,2,1,0,0
4831,33,Caucasian,1,0,0,0,10,0,0,0
4833,25,Caucasian,1,0,0,0,2,1,0,0
4834,27,African-American,0,0,0,0,3,1,0,1
4835,37,African-American,1,0,0,0,1,1,0,1
4837,41,Caucasian,1,0,0,0,2,0,0,0
4839,35,African-American,1,0,0,1,5,1,0,1
4841,55,Caucasian,1,0,0,0,0,0,0,0
4845,26,African-American,1,0,0,0,2,1,1,1
4846,35,African-American,1,0,0,0,7,1,0,1
4847,50,Caucasian,1,0,0,0,3,0,1,0
4851,25,African-American,1,0,0,0,3,1,1,1
4853,65,Caucasian,0,0,0,0,1,0,1,0
4857,31,African-American,0,0,0,0,0,1,1,1
4860,24,African-American,0,0,0,0,0,0,0,1
4861,34,African-American,1,0,0,0,6,1,1,1
4864,30,African-American,0,0,1,0,4,1,0,1
4866,30,African-American,1,0,0,0,14,1,1,1
4870,24,Caucasian,1,0,0,0,1,0,0,0
4871,51,Caucasian,1,0,0,0,3,1,1,0
4872,28,African-American,0,0,0,0,3,1,0,1
4873,27,African-American,0,0,0,0,4,1,1,1
4877,22,Caucasian,1,0,0,0,2,1,1,0
4879,29,African-American,1,0,0,0,2,1,1,1
4881,31,African-American,1,0,0,0,0,1,0,1
4884,31,Caucasian,1,0,0,0,0,0,0,0
4885,32,African-American,0,0,0,0,3,1,0,1
4886,27,African-American,1,0,0,0,1,1,1,1
4887,29,Caucasian,1,0,0,0,6,1,1,0
4888,59,African-American,1,0,0,0,3,1,0,1
4890,24,African-American,1,0,0,0,1,0,1,1
4893,33,African-American,1,0,0,0,0,1,0,1
4897,28,Caucasian,1,0,0,0,9,1,1,0
4906,24,African-American,1,1,0,1,9,0,1,1
4907,31,African-American,1,2,1,1,16,1,1,1
4911,24,African-American,1,0,0,0,0,1,0,1
4914,23,African-American,1,0,1,0,7,1,1,1
4925,62,Caucasian,1,0,0,0,0,1,0,0
4927,25,African-American,0,0,0,0,4,1,1,1
4929,49,African-American,1,0,0,0,1,0,0,1
4931,50,Caucasian,1,0,0,0,0,1,1,0
4932,47,African-American,1,0,0,0,3,1,1,1
4933,37,African-American,1,0,0,0,14,1,0,1
4934,26,Caucasian,1,0,0,0,0,0,0,0
4935,28,African-American,1,0,2,0,21,1,0,1
4936,26,African-American,0,0,0,0,3,1,1,1
4939,20,African-American,1,0,1,0,1,1,1,1
4940,34,African-American,1,0,0,0,9,1,1,1
4943,46,African-American,1,1,0,1,9,1,1,1
4944,21,African-American,1,0,0,1,0,1,1,1
4945,27,Caucasian,0,0,0,0,2,1,1,0
4947,21,African-American,1,0,1,1,3,0,1,1
4948,29,Caucasian,1,0,0,0,1,1,0,0
4949,46,Caucasian,1,0,0,0,4,1,0,0
4950,24,African-American,1,0,0,0,0,1,0,1
4952,57,African-American,1,0,0,0,8,0,1,1
4953,33,African-American,1,0,0,0,4,1,1,1
4955,23,African-American,1,0,1,0,4,1,1,1
4956,29,African-American,1,0,0,0,5,1,0,1
4958,22,Caucasian,1,0,0,0,0,0,1,0
4960,33,Caucasian,0,0,0,0,1,0,1,0
4964,40,African-American,1,0,0,0,3,1,1,1
4967,32,African-American,1,0,3,0,10,1,1,1
4969,24,African-American,1,0,0,0,1,0,0,1
4970,32,African-American,1,0,0,0,1,1,0,1
4971,19,African-American,1,0,1,0,2,1,1,1
4973,23,African-American,1,0,0,0,6,1,1,1
4977,39,Caucasian,1,6,1,0,17,1,1,0
4978,25,African-American,1,0,0,0,1,1,0,1
4979,42,African-American,1,0,0,0,6,1,1,1
4980,29,Caucasian,1,0,0,0,1,0,0,0
4982,38,Caucasian,1,0,0,0,2,0,0,0
4983,32,Caucasian,1,0,2,1,10,1,1,0
4990,23,Caucasian,1,0,0,0,4,0,1,0
4991,58,African-American,1,0,0,0,10,1,1,1
4992,42,African-American,1,0,0,0,9,1,1,1
4994,26,Caucasian,1,0,0,0,1,1,1,0
4996,27,Caucasian,1,0,0,0,1,1,0,0
4998,33,Caucasian,1,0,0,0,1,1,0,0
4999,33,African-American,1,0,0,0,2,1,1,1
5001,23,African-American,1,0,0,0,0,0,1,1
5003,25,African-American,1,0,1,0,4,1,1,1
5004,32,African-American,1,0,0,0,0,1,1,1
5009,29,Caucasian,0,0,0,0,0,0,0,0
5010,38,African-American,1,0,0,0,19,1,1,1
5012,29,Caucasian,1,0,0,0,0,0,0,0
5014,27,African-American,1,0,0,0,6,1,1,1
5015,25,Caucasian,1,0,0,0,0,0,1,0
5017,31,Caucasian,0,0,0,2,2,1,1,0
5019,30,African-American,1,0,0,0,8,1,1,1
5020,41,African-American,1,0,0,0,0,1,0,1
5022,59,African-American,1,0,0,0,8,1,0,1
5023,21,Caucasian,1,0,0,0,1,0,1,0
5027,27,African-American,1,0,0,0,6,1,1,1
5033,30,African-American,1,0,0,0,0,1,0,1
5035,43,Caucasian,1,0,0,0,4,1,0,0
5037,24,Caucasian,0,0,0,1,2,1,0,0
5042,45,African-American,1,0,0,0,13,0,1,1
5043,23,Caucasian,1,0,0,1,0,1,1,0
5045,40,Caucasian,0,0,0,0,5,1,0,0
5046,23,African-American,0,0,0,0,0,1,0,1
5047,39,African-American,1,0,0,0,3,1,0,1
5048,26,African-American,0,0,0,0,5,1,1,1
5049,26,Caucasian,0,0,0,0,0,0,0,0
5050,21,African-American,1,0,0,0,0,0,0,1
5051,30,Caucasian,1,0,1,1,3,1,0,0
5052,44,Caucasian,1,0,0,0,0,1,0,0
5053,21,African-American,1,0,0,0,1,1,1,1
5054,23,African-American,1,0,0,0,0,0,0,1
5057,49,African-American,0,0,0,0,1,1,0,1
5058,23,African-American,1,0,0,0,3,1,1,1
5060,24,African-American,1,0,0,0,1,1,1,1
5061,21,African-American,0,0,0,0,1,1,1,1
5062,37,Caucasian,0,0,0,0,7,1,1,0
5064,28,Caucasian,1,0,0,0,2,1,1,0
5067,24,African-American,0,0,0,0,2,1,1,1
5068,31,Caucasian,1,0,0,0,0,1,0,0
5069,24,African-American,1,1,0,0,2,0,1,1
5071,25,African-American,1,0,0,0,1,1,0,1
5074,33,African-American,1,0,0,0,1,0,1,1
5075,26,African-American,1,1,3,0,24,0,1,1
5078,27,African-American,1,0,0,0,1,1,0,1
5086,46,Caucasian,1,0,0,0,0,1,0,0
5088,38,Caucasian,0,0,0,0,1,0,1,0
5094,24,African-American,0,0,0,0,0,0,0,1
